doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"Israel plans this week to intensify its diplomatic campaign urging Europe and the United States to support the military-backed government in Egypt despite its deadly crackdown on protesters , according to a senior Israeli official involved in the effort .",به گفته یکی از مقامات اسرائیلی که در این هفته مشغول فعالیت بوده ، اسرائیل قصد دارد تا کمپین دیپلماتیک خود را گسترش دهد و از اروپا و آمریکا بخواهد که از دولت تحت حمایت نظامی مصر حمایت کنند .,protesters,,[],0,0,0,0
,,,,"Israel plans this week to intensify its diplomatic campaign urging Europe and the United States to support the military-backed government in Egypt despite its deadly crackdown on protesters , according to a senior Israeli official involved in the effort .",به گفته یکی از مقامات اسرائیلی که در این هفته مشغول فعالیت بوده ، اسرائیل قصد دارد تا کمپین دیپلماتیک خود را گسترش دهد و از اروپا و آمریکا بخواهد که از دولت تحت حمایت نظامی مصر حمایت کنند .,according,به گفته,"['به', 'گفته']",0,1,0,7
,,,,"Israel plans this week to intensify its diplomatic campaign urging Europe and the United States to support the military-backed government in Egypt despite its deadly crackdown on protesters , according to a senior Israeli official involved in the effort .",به گفته یکی از مقامات اسرائیلی که در این هفته مشغول فعالیت بوده ، اسرائیل قصد دارد تا کمپین دیپلماتیک خود را گسترش دهد و از اروپا و آمریکا بخواهد که از دولت تحت حمایت نظامی مصر حمایت کنند .,a senior Israeli official,یکی از مقامات اسرائیلی,"['یکی', 'از', 'مقامات', 'اسرائیلی']",2,5,8,30
,,,,"The official , speaking on the condition of anonymity because of an edict from the prime minister not to discuss the Egyptian crisis , said Israeli ambassadors in Washington , London , Paris , Berlin , Brussels and other capitals would lobby foreign ministers .",این مقام رسمی که به دلیل دستور نخست وزیر مبنی بر عدم بحث در مورد بحران مصر صحبت نمی کرد ، گفت که سفیران اسرائیلی در واشینگتن ، لندن ، برلین ، بروکسل و دیگر پایتخت ها باید با وزرای امور خارجه مذاکره کنند .,the prime minister,نخست وزیر,"['نخست', 'وزیر']",7,8,31,40
,,,,"The official , speaking on the condition of anonymity because of an edict from the prime minister not to discuss the Egyptian crisis , said Israeli ambassadors in Washington , London , Paris , Berlin , Brussels and other capitals would lobby foreign ministers .",این مقام رسمی که به دلیل دستور نخست وزیر مبنی بر عدم بحث در مورد بحران مصر صحبت نمی کرد ، گفت که سفیران اسرائیلی در واشینگتن ، لندن ، برلین ، بروکسل و دیگر پایتخت ها باید با وزرای امور خارجه مذاکره کنند .,Israeli ambassadors,سفیران اسرائیلی,"['سفیران', 'اسرائیلی']",23,24,97,112
,,,,"The official , speaking on the condition of anonymity because of an edict from the prime minister not to discuss the Egyptian crisis , said Israeli ambassadors in Washington , London , Paris , Berlin , Brussels and other capitals would lobby foreign ministers .",این مقام رسمی که به دلیل دستور نخست وزیر مبنی بر عدم بحث در مورد بحران مصر صحبت نمی کرد ، گفت که سفیران اسرائیلی در واشینگتن ، لندن ، برلین ، بروکسل و دیگر پایتخت ها باید با وزرای امور خارجه مذاکره کنند .,lobby,مذاکره کنند,"['مذاکره', 'کنند']",42,43,191,202
,,,,"The official , speaking on the condition of anonymity because of an edict from the prime minister not to discuss the Egyptian crisis , said Israeli ambassadors in Washington , London , Paris , Berlin , Brussels and other capitals would lobby foreign ministers .",این مقام رسمی که به دلیل دستور نخست وزیر مبنی بر عدم بحث در مورد بحران مصر صحبت نمی کرد ، گفت که سفیران اسرائیلی در واشینگتن ، لندن ، برلین ، بروکسل و دیگر پایتخت ها باید با وزرای امور خارجه مذاکره کنند .,foreign ministers,وزرای امور خارجه,"['وزرای', 'امور', 'خارجه']",39,41,174,190
,,,,"At the same time , leaders here will press the case with diplomats from abroad that the military is the only hope to prevent further chaos in Cairo .",در عین حال رهبران حاضر در اینجا با دیپلمات های خارج از کشور در این مورد بحث می کنند که ارتش تنها امید برای جلوگیری از هرج و مرج بیشتر در قاهره است .,press the case,در این مورد بحث می کنند,"['در', 'این', 'مورد', 'بحث', 'می', 'کنند']",13,18,60,83
,,,,"At the same time , leaders here will press the case with diplomats from abroad that the military is the only hope to prevent further chaos in Cairo .",در عین حال رهبران حاضر در اینجا با دیپلمات های خارج از کشور در این مورد بحث می کنند که ارتش تنها امید برای جلوگیری از هرج و مرج بیشتر در قاهره است .,diplomats,دیپلمات های,"['دیپلمات', 'های']",8,9,35,46
,,,,"With the European Union planning an urgent review of its relations with Egypt in a meeting Monday , the message , in part , is that concerns about democracy and human rights should take a back seat to stability and security because of Egypt ’ s size and strategic importance , NY Times reported .",نیویورک تایمز گزارش داد که اتحادیه اروپا در حال برنامه ریزی برای بازبینی فوری روابط خود با مصر در یک نشست دوشنبه ، پیام این است که نگرانی ها و نگرانی های مربوط به دموکراسی و حقوق بشر باید به خاطر اندازه و اهمیت استراتژیک مصر در کنار امنیت و ثبات قرار گیرد .,the European Union,اتحادیه اروپا,"['اتحادیه', 'اروپا']",5,6,27,40
,,,,"“ We ’ re trying to talk to key actors , key countries , and share our view that you may not like what you see , but what ’ s the alternative ? ” the official explained . “ If you insist on big principles , then you will miss the essential - the essential being putting Egypt back on track at whatever cost .",این مقام رسمی توضیح می دهد : ' ما تلاش می کنیم با فعالان کلیدی ، کشورهای کلیدی صحبت کنیم و دیدگاه خود را با شما در میان بگذاریم که شما ممکن است چیزی را که می بینید دوست نداشته باشید ، اما راه حل چیست ؟ ' ' اگر شما بر روی اصول بزرگ اصرار داشته باشید ، در این صورت شما ضروری ترین چیز را از دست خواهید داد - ضروری ترین چیز این است که مصر را به هر قیمتی که شده به مسیر اصلی خود بازگردانید .,key actors,فعالان کلیدی,"['فعالان', 'کلیدی']",13,14,50,62
,,,,"“ We ’ re trying to talk to key actors , key countries , and share our view that you may not like what you see , but what ’ s the alternative ? ” the official explained . “ If you insist on big principles , then you will miss the essential - the essential being putting Egypt back on track at whatever cost .",این مقام رسمی توضیح می دهد : ' ما تلاش می کنیم با فعالان کلیدی ، کشورهای کلیدی صحبت کنیم و دیدگاه خود را با شما در میان بگذاریم که شما ممکن است چیزی را که می بینید دوست نداشته باشید ، اما راه حل چیست ؟ ' ' اگر شما بر روی اصول بزرگ اصرار داشته باشید ، در این صورت شما ضروری ترین چیز را از دست خواهید داد - ضروری ترین چیز این است که مصر را به هر قیمتی که شده به مسیر اصلی خود بازگردانید .,key countries,کشورهای کلیدی,"['کشورهای', 'کلیدی']",16,17,65,78
,,,,"“ At this point , ” the official added , “ it ’ s army or anarchy . ”",او در این باره می گوید : « در این نقطه یا ارتش است یا هرج و مرج . »,the official,او,['او'],0,0,0,2
,,,,"“ At this point , ” the official added , “ it ’ s army or anarchy . ”",او در این باره می گوید : « در این نقطه یا ارتش است یا هرج و مرج . »,added,می گوید,"['می', 'گوید']",4,5,15,22
,,,,Israeli leaders have made no public statements and have refused interviews since Wednesday ’ s brutal clearing of two Muslim Brotherhood protest encampments .,رهبران اسرائیل پس از پاکسازی بی رحمانه دو اردوگاه اخوان المسلمین هیچ بیانیه ای عمومی منتشر نکرده اند و از مصاحبه با آنها امتناع کرده اند .,Israeli leaders,رهبران اسرائیل,"['رهبران', 'اسرائیل']",0,1,0,14
,,,,Israeli leaders have made no public statements and have refused interviews since Wednesday ’ s brutal clearing of two Muslim Brotherhood protest encampments .,رهبران اسرائیل پس از پاکسازی بی رحمانه دو اردوگاه اخوان المسلمین هیچ بیانیه ای عمومی منتشر نکرده اند و از مصاحبه با آنها امتناع کرده اند .,statements,بیانیه ای,"['بیانیه', 'ای']",12,13,69,78
,,,,Israeli leaders have made no public statements and have refused interviews since Wednesday ’ s brutal clearing of two Muslim Brotherhood protest encampments .,رهبران اسرائیل پس از پاکسازی بی رحمانه دو اردوگاه اخوان المسلمین هیچ بیانیه ای عمومی منتشر نکرده اند و از مصاحبه با آنها امتناع کرده اند .,Muslim Brotherhood,اخوان المسلمین,"['اخوان', 'المسلمین']",9,10,50,64
,,,,Israeli leaders have made no public statements and have refused interviews since Wednesday ’ s brutal clearing of two Muslim Brotherhood protest encampments .,رهبران اسرائیل پس از پاکسازی بی رحمانه دو اردوگاه اخوان المسلمین هیچ بیانیه ای عمومی منتشر نکرده اند و از مصاحبه با آنها امتناع کرده اند .,protest,,[],0,0,0,0
,,,,"But even as the death toll climbed in ensuing gunfights in mosques and on streets , officials spoke frequently to members of Congress , officials at the Pentagon and State Department , and European diplomats .",اما حتی با افزایش تعداد کشته شدگان در مساجد و خیابان ها ، مقامات اغلب با اعضای کنگره ، مقامات پنتاگون و وزارت امور خارجه و دیپلمات های اروپایی صحبت می کردند .,death,کشته شدگان,"['کشته', 'شدگان']",5,6,24,34
,,,,"But even as the death toll climbed in ensuing gunfights in mosques and on streets , officials spoke frequently to members of Congress , officials at the Pentagon and State Department , and European diplomats .",اما حتی با افزایش تعداد کشته شدگان در مساجد و خیابان ها ، مقامات اغلب با اعضای کنگره ، مقامات پنتاگون و وزارت امور خارجه و دیپلمات های اروپایی صحبت می کردند .,gunfights,,[],0,0,0,0
,,,,"But even as the death toll climbed in ensuing gunfights in mosques and on streets , officials spoke frequently to members of Congress , officials at the Pentagon and State Department , and European diplomats .",اما حتی با افزایش تعداد کشته شدگان در مساجد و خیابان ها ، مقامات اغلب با اعضای کنگره ، مقامات پنتاگون و وزارت امور خارجه و دیپلمات های اروپایی صحبت می کردند .,European diplomats,دیپلمات های اروپایی,"['دیپلمات', 'های', 'اروپایی']",26,28,123,142
,,,,"Five hundred people were arrested in Germany after violent clashes broke out , authorities said .",مقامات اعلام کردند که ۵۰۰ نفر در آلمان پس از درگیری های خشونت آمیز دستگیر شدند .,clashes,درگیری های,"['درگیری', 'های']",10,11,45,55
,,,,"Five hundred people were arrested in Germany after violent clashes broke out , authorities said .",مقامات اعلام کردند که ۵۰۰ نفر در آلمان پس از درگیری های خشونت آمیز دستگیر شدند .,said,اعلام کردند,"['اعلام', 'کردند']",1,2,7,18
,,,,Demonstrators tried to block party members from entering the building where their conference was taking place .,تظاهرات کنندگان تلاش کردند تا مانع از ورود اعضای حزب به ساختمانی شوند که کنفرانسشان در آن برگزار می شد .,party members,اعضای حزب,"['اعضای', 'حزب']",8,9,43,52
,,,,Demonstrators tried to block party members from entering the building where their conference was taking place .,تظاهرات کنندگان تلاش کردند تا مانع از ورود اعضای حزب به ساختمانی شوند که کنفرانسشان در آن برگزار می شد .,the building,ساختمانی,['ساختمانی'],11,11,56,64
,,,,Demonstrators tried to block party members from entering the building where their conference was taking place .,تظاهرات کنندگان تلاش کردند تا مانع از ورود اعضای حزب به ساختمانی شوند که کنفرانسشان در آن برگزار می شد .,conference,کنفرانسشان,['کنفرانسشان'],14,14,73,83
,,,,"Taiwan reports 18 new coronavirus cases , all imported",تایوان گزارش می دهد که ۱۸ مورد جدید کروناویروس ، که همه وارداتی هستند ، وجود دارد .,18 new coronavirus cases,۱۸ مورد جدید کروناویروس,"['۱۸', 'مورد', 'جدید', 'کروناویروس']",5,8,23,46
,,,,"Taiwan reported 18 new coronavirus cases on Saturday , all imported from people coming from countries including the United States , Britain , South Africa and Indonesia or those having contact with them , bring the total number of infected to 153 .",تایوان در روز شنبه ۱۸ مورد جدید کروناویروس را گزارش کرد که همه آن ها از کشورهایی از جمله ایالات متحده ، بریتانیا ، آفریقای جنوبی و اندونزی یا کسانی که با آن ها در تماس بوده اند وارد شده اند .,18 new coronavirus cases,۱۸ مورد جدید کروناویروس,"['۱۸', 'مورد', 'جدید', 'کروناویروس']",4,7,19,42
,,,,"Taiwan reported 18 new coronavirus cases on Saturday , all imported from people coming from countries including the United States , Britain , South Africa and Indonesia or those having contact with them , bring the total number of infected to 153 .",تایوان در روز شنبه ۱۸ مورد جدید کروناویروس را گزارش کرد که همه آن ها از کشورهایی از جمله ایالات متحده ، بریتانیا ، آفریقای جنوبی و اندونزی یا کسانی که با آن ها در تماس بوده اند وارد شده اند .,the total number of infected to 153,,[],0,0,0,0
,,,,"While Taiwan ’ s initial efforts to control the spread of the virus have won praise at home and abroad , it is now facing an upsurge in cases from people bringing the virus with them to the island , as are some other countries in Asia .",در حالی که تلاش های اولیه تایوان برای کنترل گسترش ویروس در داخل و خارج از کشور مورد تحسین قرار گرفته است ، اما در حال حاضر با افزایش موارد ابتلا به این ویروس از طریق افرادی که این ویروس را با خود به جزیره می آورند ، مواجه است .,the virus,ویروس,['ویروس'],10,10,50,55
,,,,"While Taiwan ’ s initial efforts to control the spread of the virus have won praise at home and abroad , it is now facing an upsurge in cases from people bringing the virus with them to the island , as are some other countries in Asia .",در حالی که تلاش های اولیه تایوان برای کنترل گسترش ویروس در داخل و خارج از کشور مورد تحسین قرار گرفته است ، اما در حال حاضر با افزایش موارد ابتلا به این ویروس از طریق افرادی که این ویروس را با خود به جزیره می آورند ، مواجه است .,the island,جزیره,['جزیره'],44,44,199,204
,,,,"Taiwan has reported two deaths , while 28 have been released from hospital .",تا کنون دو مرگ و میر گزارش شده است ، در حالی که ۲۸ نفر از بیمارستان ها آزاد شده اند .,Taiwan,,[],0,0,0,0
,,,,"Taiwan has reported two deaths , while 28 have been released from hospital .",تا کنون دو مرگ و میر گزارش شده است ، در حالی که ۲۸ نفر از بیمارستان ها آزاد شده اند .,28,۲۸,['۲۸'],13,13,48,50
,,,,"Taiwan has reported two deaths , while 28 have been released from hospital .",تا کنون دو مرگ و میر گزارش شده است ، در حالی که ۲۸ نفر از بیمارستان ها آزاد شده اند .,hospital,بیمارستان,['بیمارستان'],16,16,58,67
,,,,"Taiwan has tightened entry controls , banning all foreigners apart from those with residence permits from coming in , and mandating 14 days of home quarantine for all people arriving on the island .",تایوان محدودیت های ورودی را سخت تر کرده است و تمام خارجی ها به غیر از کسانی که مجوز اقامت دارند را از ورود به این جزیره منع کرده است .,controls,محدودیت های,"['محدودیت', 'های']",1,2,7,18
,,,,"Taiwan has tightened entry controls , banning all foreigners apart from those with residence permits from coming in , and mandating 14 days of home quarantine for all people arriving on the island .",تایوان محدودیت های ورودی را سخت تر کرده است و تمام خارجی ها به غیر از کسانی که مجوز اقامت دارند را از ورود به این جزیره منع کرده است .,all foreigners,تمام خارجی ها,"['تمام', 'خارجی', 'ها']",10,12,46,59
,,,,"Taiwan has tightened entry controls , banning all foreigners apart from those with residence permits from coming in , and mandating 14 days of home quarantine for all people arriving on the island .",تایوان محدودیت های ورودی را سخت تر کرده است و تمام خارجی ها به غیر از کسانی که مجوز اقامت دارند را از ورود به این جزیره منع کرده است .,quarantine,,[],0,0,0,0
,,,,"Taiwan has tightened entry controls , banning all foreigners apart from those with residence permits from coming in , and mandating 14 days of home quarantine for all people arriving on the island .",تایوان محدودیت های ورودی را سخت تر کرده است و تمام خارجی ها به غیر از کسانی که مجوز اقامت دارند را از ورود به این جزیره منع کرده است .,all people,,[],0,0,0,0
,,,,"Taiwan ’ s Foreign Ministry said foreigners who entered before March 21 on a visitor visa , a landing visa , or through the visa-waiver scheme and who have not overstayed their original stay period will be given an automatic 30-day extension .",وزارت امور خارجه تایوان اعلام کرد خارجی هایی که قبل از ۲۱ مارس با ویزای توریستی ، ویزای فرود یا از طریق طرح ویزای لغو ویزای موقت وارد کشور شده و مدت اقامت اولیه خود را ۳۰ روز تمدید نکرده اند .,Taiwan ’ s Foreign Ministry,وزارت امور خارجه تایوان,"['وزارت', 'امور', 'خارجه', 'تایوان']",0,3,0,23
,,,,"Taiwan ’ s Foreign Ministry said foreigners who entered before March 21 on a visitor visa , a landing visa , or through the visa-waiver scheme and who have not overstayed their original stay period will be given an automatic 30-day extension .",وزارت امور خارجه تایوان اعلام کرد خارجی هایی که قبل از ۲۱ مارس با ویزای توریستی ، ویزای فرود یا از طریق طرح ویزای لغو ویزای موقت وارد کشور شده و مدت اقامت اولیه خود را ۳۰ روز تمدید نکرده اند .,said,اعلام کرد,"['اعلام', 'کرد']",4,5,24,33
,,,,"Taiwan ’ s Foreign Ministry said foreigners who entered before March 21 on a visitor visa , a landing visa , or through the visa-waiver scheme and who have not overstayed their original stay period will be given an automatic 30-day extension .",وزارت امور خارجه تایوان اعلام کرد خارجی هایی که قبل از ۲۱ مارس با ویزای توریستی ، ویزای فرود یا از طریق طرح ویزای لغو ویزای موقت وارد کشور شده و مدت اقامت اولیه خود را ۳۰ روز تمدید نکرده اند .,foreigners,خارجی هایی,"['خارجی', 'هایی']",6,7,34,44
,,,,"Separately , Taiwan ’ s two main carriers , China Airlines and Eva Air , said on Saturday they would be checking temperatures of all passengers before boarding , and will not allow travel for those whose temperatures exceed 37.5 ° C ( 99.5 ° F ) .",به طور جداگانه ، دو شرکت هواپیمایی اصلی تایوان ، خطوط هوایی چین و اِوا ایر ، در روز شنبه اعلام کردند که دمای تمام مسافران را قبل از سوار شدن کنترل می کنند و برای کسانی که دمای آن ها بیش از ۳۸ ٫ ۵ درجه سانتیگراد ( ۹۵ ٫ ۵ درجه فارنهایت ) است ، اجازه سفر نخواهند داد .,Taiwan ’ s two main carriers,دو شرکت هواپیمایی اصلی تایوان,"['دو', 'شرکت', 'هواپیمایی', 'اصلی', 'تایوان']",4,8,17,46
,,,,"Separately , Taiwan ’ s two main carriers , China Airlines and Eva Air , said on Saturday they would be checking temperatures of all passengers before boarding , and will not allow travel for those whose temperatures exceed 37.5 ° C ( 99.5 ° F ) .",به طور جداگانه ، دو شرکت هواپیمایی اصلی تایوان ، خطوط هوایی چین و اِوا ایر ، در روز شنبه اعلام کردند که دمای تمام مسافران را قبل از سوار شدن کنترل می کنند و برای کسانی که دمای آن ها بیش از ۳۸ ٫ ۵ درجه سانتیگراد ( ۹۵ ٫ ۵ درجه فارنهایت ) است ، اجازه سفر نخواهند داد .,said,اعلام کردند,"['اعلام', 'کردند']",20,21,89,100
,,,,"Separately , Taiwan ’ s two main carriers , China Airlines and Eva Air , said on Saturday they would be checking temperatures of all passengers before boarding , and will not allow travel for those whose temperatures exceed 37.5 ° C ( 99.5 ° F ) .",به طور جداگانه ، دو شرکت هواپیمایی اصلی تایوان ، خطوط هوایی چین و اِوا ایر ، در روز شنبه اعلام کردند که دمای تمام مسافران را قبل از سوار شدن کنترل می کنند و برای کسانی که دمای آن ها بیش از ۳۸ ٫ ۵ درجه سانتیگراد ( ۹۵ ٫ ۵ درجه فارنهایت ) است ، اجازه سفر نخواهند داد .,checking temperatures,کنترل می کنند,"['کنترل', 'می', 'کنند']",31,33,141,154
,,,,"China Airlines said that all passengers would have to wear face masks starting from check in , apart from eating and drinking .",خطوط هوایی چین اعلام کرد که همه مسافران باید ماسک های صورت خود را از زمان ورود به هتل و صرف نظر از خوردن و آشامیدن بر سر خود بگذارند .,China Airlines,خطوط هوایی چین,"['خطوط', 'هوایی', 'چین']",0,2,0,14
,,,,"China Airlines said that all passengers would have to wear face masks starting from check in , apart from eating and drinking .",خطوط هوایی چین اعلام کرد که همه مسافران باید ماسک های صورت خود را از زمان ورود به هتل و صرف نظر از خوردن و آشامیدن بر سر خود بگذارند .,said,اعلام کرد,"['اعلام', 'کرد']",3,4,15,24
,,,,"China Airlines said that all passengers would have to wear face masks starting from check in , apart from eating and drinking .",خطوط هوایی چین اعلام کرد که همه مسافران باید ماسک های صورت خود را از زمان ورود به هتل و صرف نظر از خوردن و آشامیدن بر سر خود بگذارند .,all passengers,همه مسافران,"['همه', 'مسافران']",6,7,28,39
,,,,"China Airlines said that all passengers would have to wear face masks starting from check in , apart from eating and drinking .",خطوط هوایی چین اعلام کرد که همه مسافران باید ماسک های صورت خود را از زمان ورود به هتل و صرف نظر از خوردن و آشامیدن بر سر خود بگذارند .,wear face masks,ماسک های صورت,"['ماسک', 'های', 'صورت']",9,11,45,58
,,,,Holidaymakers at a caravan site in Kent have formed a protest group after being ordered to take down their rotary washing lines over safety fears .,تعطیلات موقت در یک محل کاروان در کنت یک گروه اعتراضی را تشکیل داده اند پس از اینکه به آن ها دستور داده شده تا خطوط شستشو چرخشی خود را به علت ترس ایمنی از بین ببرند .,Holidaymakers,تعطیلات موقت,"['تعطیلات', 'موقت']",0,1,0,12
,,,,Holidaymakers at a caravan site in Kent have formed a protest group after being ordered to take down their rotary washing lines over safety fears .,تعطیلات موقت در یک محل کاروان در کنت یک گروه اعتراضی را تشکیل داده اند پس از اینکه به آن ها دستور داده شده تا خطوط شستشو چرخشی خود را به علت ترس ایمنی از بین ببرند .,their rotary washing lines,خطوط شستشو چرخشی خود,"['خطوط', 'شستشو', 'چرخشی', 'خود']",25,28,110,130
,,,,Some caravan owners have pledged to boycott the ban and others have set up an online protest group on Facebook .,برخی از صاحبان کاروان ها متعهد به تحریم این ممنوعیت شده اند و برخی دیگر گروه های اعتراضی آنلاین را در فیسبوک راه اندازی کرده اند .,Some caravan owners,برخی از صاحبان کاروان ها,"['برخی', 'از', 'صاحبان', 'کاروان', 'ها']",0,4,0,24
,,,,Some caravan owners have pledged to boycott the ban and others have set up an online protest group on Facebook .,برخی از صاحبان کاروان ها متعهد به تحریم این ممنوعیت شده اند و برخی دیگر گروه های اعتراضی آنلاین را در فیسبوک راه اندازی کرده اند .,set up,راه اندازی کرده اند,"['راه', 'اندازی', 'کرده', 'اند']",22,25,109,128
,,,,Site manager Donna Hough said lines posed a danger for playing children .,دونا هو ، مدیر سایت گفت خط ها خطری برای کودکان در حال بازی کردن است .,Site manager Donna Hough,دونا هو ، مدیر سایت,"['دونا', 'هو', '،', 'مدیر', 'سایت']",0,4,0,19
,,,,Caravan owner Brenda Shier said the new rules were &apos; childish &apos;,بروس شی لر مالک کاروان گفت که قوانین جدید بچگانه است,Caravan owner Brenda Shier,بروس شی لر مالک کاروان,"['بروس', 'شی', 'لر', 'مالک', 'کاروان']",0,4,0,22
,,,,The company said it had a ban on the washing lines on all its sites in the UK .,این شرکت اعلام کرد که استفاده از خطوط شستشو در تمام سایت های خود در انگلستان ممنوع است .,said,اعلام کرد,"['اعلام', 'کرد']",2,3,9,18
,,,,The company said it had a ban on the washing lines on all its sites in the UK .,این شرکت اعلام کرد که استفاده از خطوط شستشو در تمام سایت های خود در انگلستان ممنوع است .,the washing lines,خطوط شستشو,"['خطوط', 'شستشو']",7,8,33,43
,,,,Golden Dawn in clash with Greek police at anti-immigrant protest,سپیده دم طلایی در برخورد با پلیس یونان در اعتراض ضد مهاجرت .,Golden Dawn,سپیده دم طلایی,"['سپیده', 'دم', 'طلایی']",0,2,0,14
,,,,People run to avoid teargas during clashes between supporters of the far-right Golden Dawn and police after an anti-immigrant protest in the Greek port of Patras .,مردم برای جلوگیری از گاز اشک آور در جریان درگیری های بین حامیان سپیده طلایی و پلیس پس از یک تظاهرات ضد مهاجرت در بندر پاتراس یونان می دوند .,clashes,درگیری های,"['درگیری', 'های']",9,10,42,52
,,,,Supporters of an extreme right party which entered Greece &apos;s parliament for the first time in the 6 May elections have clashed with police during an anti-immigrant protest in the western port of Patras .,حامیان یک حزب راست افراطی که برای اولین بار در انتخابات ۶ مه برای اولین بار وارد پارلمان یونان شد ، در جریان یک تظاهرات ضد مهاجرتی در بندر غربی پاتراس با پلیس درگیر شدند .,Greece &apos;s parliament,پارلمان یونان,"['پارلمان', 'یونان']",17,18,81,94
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,clashes,درگیری ها,"['درگیری', 'ها']",6,7,27,36
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,according,به گفته,"['به', 'گفته']",0,1,0,7
,,,,"The clashes followed a peaceful demonstration by hundreds of residents outside an old factory inhabited by migrants seeking to stow away on ferries bound for Italy , according to Greek authorities .",به گفته مقامات یونان ، این درگیری ها پس از تظاهرات مسالمت آمیز صدها شهروند خارج از کارخانه ای قدیمی که در آن مهاجرین به دنبال مخفی شدن با کشتی های باری به مقصد ایتالیا بودند صورت گرفت .,Greek authorities,مقامات یونان,"['مقامات', 'یونان']",2,3,8,20
,,,,"Riot police guarding the immigrants responded with teargas after they came under fire from stones thrown by supporters of the anti-immigrant group Golden Dawn , which held a separate march .",پلیس ضد مهاجرانی که از مهاجران محافظت می کردند ، پس از برخورد با سنگ هایی که توسط حامیان گروه ضد مهاجر گلدن دین که راهپیمایی جداگانه ای برگزار کردند ، با گاز اشک آور پاسخ داد .,the immigrants,مهاجران,['مهاجران'],5,5,23,30
,,,,"Riot police guarding the immigrants responded with teargas after they came under fire from stones thrown by supporters of the anti-immigrant group Golden Dawn , which held a separate march .",پلیس ضد مهاجرانی که از مهاجران محافظت می کردند ، پس از برخورد با سنگ هایی که توسط حامیان گروه ضد مهاجر گلدن دین که راهپیمایی جداگانه ای برگزار کردند ، با گاز اشک آور پاسخ داد .,responded,پاسخ داد,"['پاسخ', 'داد']",35,36,166,174
,,,,"Riot police guarding the immigrants responded with teargas after they came under fire from stones thrown by supporters of the anti-immigrant group Golden Dawn , which held a separate march .",پلیس ضد مهاجرانی که از مهاجران محافظت می کردند ، پس از برخورد با سنگ هایی که توسط حامیان گروه ضد مهاجر گلدن دین که راهپیمایی جداگانه ای برگزار کردند ، با گاز اشک آور پاسخ داد .,they,,[],0,0,0,0
,,,,"Riot police guarding the immigrants responded with teargas after they came under fire from stones thrown by supporters of the anti-immigrant group Golden Dawn , which held a separate march .",پلیس ضد مهاجرانی که از مهاجران محافظت می کردند ، پس از برخورد با سنگ هایی که توسط حامیان گروه ضد مهاجر گلدن دین که راهپیمایی جداگانه ای برگزار کردند ، با گاز اشک آور پاسخ داد .,under fire,برخورد,['برخورد'],12,12,55,61
,,,,"Several suspected rioters were detained by police , according to the Associated Press news agency .",بر اساس گزارش خبرگزاری آسوشیتد پرس ، چندین معترض مظنون توسط پلیس دستگیر شدند .,Several suspected rioters,چندین معترض مظنون,"['چندین', 'معترض', 'مظنون']",7,9,37,54
,,,,"Several suspected rioters were detained by police , according to the Associated Press news agency .",بر اساس گزارش خبرگزاری آسوشیتد پرس ، چندین معترض مظنون توسط پلیس دستگیر شدند .,according,بر اساس,"['بر', 'اساس']",0,1,0,7
,,,,"Several suspected rioters were detained by police , according to the Associated Press news agency .",بر اساس گزارش خبرگزاری آسوشیتد پرس ، چندین معترض مظنون توسط پلیس دستگیر شدند .,the Associated Press news agency,خبرگزاری آسوشیتد پرس,"['خبرگزاری', 'آسوشیتد', 'پرس']",3,5,14,34
,,,,"The protests followed the fatal stabbing of a local man , allegedly by illegal Afghan migrants .",این اعتراضات به دنبال خنجر کشنده یک مرد محلی ، که گفته می شود توسط مهاجران غیرقانونی افغان صورت گرفته بود ، رخ داد .,a local man,یک مرد محلی,"['یک', 'مرد', 'محلی']",6,8,33,44
,,,,"The protests followed the fatal stabbing of a local man , allegedly by illegal Afghan migrants .",این اعتراضات به دنبال خنجر کشنده یک مرد محلی ، که گفته می شود توسط مهاجران غیرقانونی افغان صورت گرفته بود ، رخ داد .,illegal Afghan migrants,مهاجران غیرقانونی افغان,"['مهاجران', 'غیرقانونی', 'افغان']",15,17,67,90
