doc_id,event_id,ann_type,ss-id,source_sent,target_sent,source_span,sup_span,sup_span_tok,sup_span_start_tok,sup_span_end_tok,sup_span_start,sup_span_end
,,,,"U.S. President Donald Trump has endorsed the crackdown , saying some of those arrested have been &quot; milking &quot; Saudi Arabia for years , though the State Department has urged Riyadh to carry out prosecutions in a &quot; fair and transparent &quot; manner .",دونالد ترامپ ، رئیس جمهور ایالات متحده آمریکا ، این سرکوب را تأیید کرده و گفته است که برخی از دستگیرشدگان سال ها است که در عربستان سعودی « دستکاری » کرده اند ، اگرچه وزارت امور خارجه از ریاض خواسته است تا پرونده های « منصفانه و شفاف » را اجرا کند .,urged,خواسته است,"['خواسته', 'است']",40,41,191,201
,,,,"U.S. President Donald Trump has endorsed the crackdown , saying some of those arrested have been &quot; milking &quot; Saudi Arabia for years , though the State Department has urged Riyadh to carry out prosecutions in a &quot; fair and transparent &quot; manner .",دونالد ترامپ ، رئیس جمهور ایالات متحده آمریکا ، این سرکوب را تأیید کرده و گفته است که برخی از دستگیرشدگان سال ها است که در عربستان سعودی « دستکاری » کرده اند ، اگرچه وزارت امور خارجه از ریاض خواسته است تا پرونده های « منصفانه و شفاف » را اجرا کند .,prosecutions,,[],0,0,0,0
,,,,Thai Government Warns Protesters as Power Struggle Deepens,دولت تایلندی معترضین را به عنوان درگیری قدرت در حال عمیق شدن هشدار می دهد .,Thai Government,دولت تایلندی,"['دولت', 'تایلندی']",0,1,0,12
,,,,Thai Government Warns Protesters as Power Struggle Deepens,دولت تایلندی معترضین را به عنوان درگیری قدرت در حال عمیق شدن هشدار می دهد .,Warns,هشدار می دهد,"['هشدار', 'می', 'دهد']",12,14,61,73
,,,,"The shoe missed its intended target and the man , identified as radiologist Stergios Pravazeris , was taken to a local police station along with his 15-year-old daughter and farmer Stavros Vitalis , who was with the pair at the time .",این کفش هدف مورد نظر خود را از دست داد و مردی که رادیولوژیست به نام استرویوس پراازاریس شناخته می شد ، همراه با دختر ۱۵ ساله اش و کشاورزی به نام استاوروس ویلیس که در آن زمان با آن ها بود ، به یک ایستگاه پلیس محلی برده شد .,radiologist Stergios Pravazeris,رادیولوژیست به نام استرویوس پراازاریس,"['رادیولوژیست', 'به', 'نام', 'استرویوس', 'پراازاریس']",13,17,49,86
,,,,"The shoe missed its intended target and the man , identified as radiologist Stergios Pravazeris , was taken to a local police station along with his 15-year-old daughter and farmer Stavros Vitalis , who was with the pair at the time .",این کفش هدف مورد نظر خود را از دست داد و مردی که رادیولوژیست به نام استرویوس پراازاریس شناخته می شد ، همراه با دختر ۱۵ ساله اش و کشاورزی به نام استاوروس ویلیس که در آن زمان با آن ها بود ، به یک ایستگاه پلیس محلی برده شد .,his 15-year-old daughter,دختر ۱۵ ساله اش,"['دختر', '۱۵', 'ساله', 'اش']",24,27,111,126
,,,,"The shoe missed its intended target and the man , identified as radiologist Stergios Pravazeris , was taken to a local police station along with his 15-year-old daughter and farmer Stavros Vitalis , who was with the pair at the time .",این کفش هدف مورد نظر خود را از دست داد و مردی که رادیولوژیست به نام استرویوس پراازاریس شناخته می شد ، همراه با دختر ۱۵ ساله اش و کشاورزی به نام استاوروس ویلیس که در آن زمان با آن ها بود ، به یک ایستگاه پلیس محلی برده شد .,farmer Stavros Vitalis,کشاورزی به نام استاوروس ویلیس,"['کشاورزی', 'به', 'نام', 'استاوروس', 'ویلیس']",29,33,129,158
,,,,Iraq bans public gatherings on coronavirus fear ; travel ban totals 9 countries,عراق گردهمایی های عمومی را در مورد ترس از ویروس کرونا ممنوع کرده است .,Iraq,عراق,['عراق'],0,0,0,4
,,,,Iraq bans public gatherings on coronavirus fear ; travel ban totals 9 countries,عراق گردهمایی های عمومی را در مورد ترس از ویروس کرونا ممنوع کرده است .,gatherings,گردهمایی های,"['گردهمایی', 'های']",1,2,5,17
,,,,Iraq bans public gatherings on coronavirus fear ; travel ban totals 9 countries,عراق گردهمایی های عمومی را در مورد ترس از ویروس کرونا ممنوع کرده است .,travel ban,,[],0,0,0,0
,,,,"“ All gatherings in public places , for any reason , are banned , and the relevant authorities must take all measures to enforce this , ” said Allawi .",' تمام گردهمایی ها در اماکن عمومی به هر دلیلی ممنوع است و مقامات مربوطه باید تمام اقدامات لازم را برای اجرای این امر انجام دهند .,gatherings,گردهمایی ها,"['گردهمایی', 'ها']",2,3,7,18
,,,,"“ All gatherings in public places , for any reason , are banned , and the relevant authorities must take all measures to enforce this , ” said Allawi .",' تمام گردهمایی ها در اماکن عمومی به هر دلیلی ممنوع است و مقامات مربوطه باید تمام اقدامات لازم را برای اجرای این امر انجام دهند .,the relevant authorities,مقامات مربوطه,"['مقامات', 'مربوطه']",13,14,58,71
,,,,"“ All gatherings in public places , for any reason , are banned , and the relevant authorities must take all measures to enforce this , ” said Allawi .",' تمام گردهمایی ها در اماکن عمومی به هر دلیلی ممنوع است و مقامات مربوطه باید تمام اقدامات لازم را برای اجرای این امر انجام دهند .,said,,[],0,0,0,0
,,,,"“ All gatherings in public places , for any reason , are banned , and the relevant authorities must take all measures to enforce this , ” said Allawi .",' تمام گردهمایی ها در اماکن عمومی به هر دلیلی ممنوع است و مقامات مربوطه باید تمام اقدامات لازم را برای اجرای این امر انجام دهند .,Allawi,,[],0,0,0,0
,,,,An Iraqi family of four who returned from Iran tested positive for the coronavirus in Kirkuk province on Tuesday .,یک خانواده چهار نفری عراقی که از ایران بازگشتند ، در روز سه شنبه در استان کرکوک ویروس کرونا را مثبت تشخیص دادند .,An Iraqi family of four,یک خانواده چهار نفری عراقی,"['یک', 'خانواده', 'چهار', 'نفری', 'عراقی']",0,4,0,26
,,,,An Iraqi family of four who returned from Iran tested positive for the coronavirus in Kirkuk province on Tuesday .,یک خانواده چهار نفری عراقی که از ایران بازگشتند ، در روز سه شنبه در استان کرکوک ویروس کرونا را مثبت تشخیص دادند .,tested positive,مثبت تشخیص دادند,"['مثبت', 'تشخیص', 'دادند']",20,22,95,111
,,,,"It said authorities will let people leave , but not allow anyone else in .",در این بیانیه آمده است که مقامات به مردم اجازه خروج می دهند اما به هیچ کس اجازه ورود نمی دهند .,It,این,['این'],1,1,3,6
,,,,"It said authorities will let people leave , but not allow anyone else in .",در این بیانیه آمده است که مقامات به مردم اجازه خروج می دهند اما به هیچ کس اجازه ورود نمی دهند .,said,آمده است,"['آمده', 'است']",3,4,14,22
,,,,"The 17-year-old was convicted at a closed-doors trial for slightly wounding the teacher who was wearing a traditional Jewish skullcap , or yarmulke , while walking to school in January 2016 in the southern city of Marseille .",این کودک ۱۷ ساله در یک دادگاه دربسته به دلیل آسیب رساندن به معلمی که یک کلاه سنتی یهودی بر سر داشت و در ژانویه ۲۰۱۶ به مدرسه می رفت ، محکوم شد .,The 17-year-old,این کودک ۱۷ ساله,"['این', 'کودک', '۱۷', 'ساله']",0,3,0,16
,,,,"Protests were also held in Israel , where students at universities in Haifa , Tel Aviv and Jerusalem demonstrated against the Israeli military operation , ynetnews.com reported .",همچنین اعتراضات در اسرائیل در دانشگاه های حیفا ، تل آویو و اورشلیم علیه عملیات نظامی اسرائیل انجام شد .,students,,[],0,0,0,0
,,,,"Protests were also held in Israel , where students at universities in Haifa , Tel Aviv and Jerusalem demonstrated against the Israeli military operation , ynetnews.com reported .",همچنین اعتراضات در اسرائیل در دانشگاه های حیفا ، تل آویو و اورشلیم علیه عملیات نظامی اسرائیل انجام شد .,demonstrated,,[],0,0,0,0
,,,,"Protests were also held in Israel , where students at universities in Haifa , Tel Aviv and Jerusalem demonstrated against the Israeli military operation , ynetnews.com reported .",همچنین اعتراضات در اسرائیل در دانشگاه های حیفا ، تل آویو و اورشلیم علیه عملیات نظامی اسرائیل انجام شد .,ynetnews.com,,[],0,0,0,0
,,,,"Protests were also held in Israel , where students at universities in Haifa , Tel Aviv and Jerusalem demonstrated against the Israeli military operation , ynetnews.com reported .",همچنین اعتراضات در اسرائیل در دانشگاه های حیفا ، تل آویو و اورشلیم علیه عملیات نظامی اسرائیل انجام شد .,reported,,[],0,0,0,0
,,,,"The attacks entered their third day Monday , with more than 300 people in Gaza reported killed and hundreds more wounded .",این حملات در روز سوم دوشنبه آغاز شد و بیش از ۳۰۰ نفر در غزه کشته و صدها نفر دیگر زخمی شدند .,hundreds more,صدها نفر دیگر,"['صدها', 'نفر', 'دیگر']",17,19,67,80
,,,,He recalled the joint struggle of Morocco and Algeria against the French occupation and the support offered by Morocco to Algerians until they gained independence in 1962 .,او مبارزه مشترک مراکش و الجزایر علیه اشغال فرانسه و حمایت مراکش از الجزایر را تا زمان استقلال آن ها در سال ۱۹۶۲ به یاد آورد .,Algerians,الجزایر,['الجزایر'],13,13,67,74
,,,,Cheema said the court had seen strong evidence such as incriminating e-mails and the suspects &apos; confessions .,چیما گفت دادگاه شواهد قوی مانند ایمیل های اتهام آمیز و اعترافات مظنونین را دیده است .,seen,دیده است,"['دیده', 'است']",14,15,75,83
,,,,Cheema said the court had seen strong evidence such as incriminating e-mails and the suspects &apos; confessions .,چیما گفت دادگاه شواهد قوی مانند ایمیل های اتهام آمیز و اعترافات مظنونین را دیده است .,e-mails,ایمیل های,"['ایمیل', 'های']",6,7,32,41
,,,,Cheema said the court had seen strong evidence such as incriminating e-mails and the suspects &apos; confessions .,چیما گفت دادگاه شواهد قوی مانند ایمیل های اتهام آمیز و اعترافات مظنونین را دیده است .,the suspects,مظنونین,['مظنونین'],12,12,64,71
,,,,Health Minister Datuk Seri Dr S. Subramaniam today confirmed that there were no reports of humans having been infected by the virus .,دوتوک سری ، وزیر بهداشت ، امروز تأیید کرد که هیچ گزارشی مبنی بر آلوده شدن انسان ها به این ویروس منتشر نشده است .,Health Minister Datuk Seri Dr S. Subramaniam,دوتوک سری ، وزیر بهداشت ،,"['دوتوک', 'سری', '،', 'وزیر', 'بهداشت', '،']",0,5,0,25
,,,,Health Minister Datuk Seri Dr S. Subramaniam today confirmed that there were no reports of humans having been infected by the virus .,دوتوک سری ، وزیر بهداشت ، امروز تأیید کرد که هیچ گزارشی مبنی بر آلوده شدن انسان ها به این ویروس منتشر نشده است .,confirmed,تأیید کرد انسان ها,"['تأیید', 'کرد', 'انسان', 'ها']",7,17,32,82
,,,,Health Minister Datuk Seri Dr S. Subramaniam today confirmed that there were no reports of humans having been infected by the virus .,دوتوک سری ، وزیر بهداشت ، امروز تأیید کرد که هیچ گزارشی مبنی بر آلوده شدن انسان ها به این ویروس منتشر نشده است .,humans,,[],0,0,0,0
,,,,Health Minister Datuk Seri Dr S. Subramaniam today confirmed that there were no reports of humans having been infected by the virus .,دوتوک سری ، وزیر بهداشت ، امروز تأیید کرد که هیچ گزارشی مبنی بر آلوده شدن انسان ها به این ویروس منتشر نشده است .,the virus,این ویروس,"['این', 'ویروس']",19,20,86,95
,,,,"State agriculture committee chairman Datuk Che Abdullah Mat said so far , 170 chickens have been culled at Kampung Pulau Tebu where 15 kampung chickens were found dead recently .",رئیس کمیته کشاورزی دولتی داتوک چ عبدالله مات گفت تا کنون ۱۷۰ مرغ در کمپونگ پولو تبو از بین رفته اند که اخیراً ۱۵ مرغ کامانگ پونگ در آنجا پیدا شده اند .,State agriculture committee chairman Datuk Che Abdullah Mat,رئیس کمیته کشاورزی دولتی داتوک چ عبدالله مات,"['رئیس', 'کمیته', 'کشاورزی', 'دولتی', 'داتوک', 'چ', 'عبدالله', 'مات']",0,7,0,44
,,,,"State agriculture committee chairman Datuk Che Abdullah Mat said so far , 170 chickens have been culled at Kampung Pulau Tebu where 15 kampung chickens were found dead recently .",رئیس کمیته کشاورزی دولتی داتوک چ عبدالله مات گفت تا کنون ۱۷۰ مرغ در کمپونگ پولو تبو از بین رفته اند که اخیراً ۱۵ مرغ کامانگ پونگ در آنجا پیدا شده اند .,15 kampung chickens,۱۵ مرغ کامانگ پونگ,"['۱۵', 'مرغ', 'کامانگ', 'پونگ']",23,26,110,128
,,,,"State agriculture committee chairman Datuk Che Abdullah Mat said so far , 170 chickens have been culled at Kampung Pulau Tebu where 15 kampung chickens were found dead recently .",رئیس کمیته کشاورزی دولتی داتوک چ عبدالله مات گفت تا کنون ۱۷۰ مرغ در کمپونگ پولو تبو از بین رفته اند که اخیراً ۱۵ مرغ کامانگ پونگ در آنجا پیدا شده اند .,dead,,[],0,0,0,0
,,,,Rousseff &apos;s government has also been accused of hiding some of the details about its fiscal accounts ahead of presidential elections last October .,دولت روسف همچنین متهم به پنهان کردن برخی از جزئیات حساب های مالی خود قبل از انتخابات ریاست جمهوری اکتبر گذشته است .,accounts,حساب های,"['حساب', 'های']",10,11,51,59
,,,,"My dear , the drama of it all ! A podium storm-off , a bronze medal cast in protest to a still sweat-flecked mat , and the suggestion that some Olympic judges may not be the paragons of competent impartiality one might hope .",عزیزم ، نمایش همه این ها ! یک طوفان ، یک مدال برنز در اعتراض به یک پادری خیس از عرق ، و اشاره به اینکه برخی از داوران المپیک ممکن است نمونه هایی از بی طرفی شایسته نباشند .,some Olympic judges,برخی از داوران المپیک,"['برخی', 'از', 'داوران', 'المپیک']",26,29,103,124
,,,,"My dear , the drama of it all ! A podium storm-off , a bronze medal cast in protest to a still sweat-flecked mat , and the suggestion that some Olympic judges may not be the paragons of competent impartiality one might hope .",عزیزم ، نمایش همه این ها ! یک طوفان ، یک مدال برنز در اعتراض به یک پادری خیس از عرق ، و اشاره به اینکه برخی از داوران المپیک ممکن است نمونه هایی از بی طرفی شایسته نباشند .,may not be the paragons of competent impartiality,ممکن است نمونه هایی از بی طرفی شایسته نباشند,"['ممکن', 'است', 'نمونه', 'هایی', 'از', 'بی', 'طرفی', 'شایسته', 'نباشند']",30,38,125,169
,,,,At least 900 people have been killed in a crackdown on pro-Mursi demonstrators over the past week .,در هفته گذشته حداقل ۹۰۰ نفر در تظاهرکنندگان هوادار مورسی کشته شده اند .,crackdown,,[],0,0,0,0
,,,,At least 900 people have been killed in a crackdown on pro-Mursi demonstrators over the past week .,در هفته گذشته حداقل ۹۰۰ نفر در تظاهرکنندگان هوادار مورسی کشته شده اند .,pro-Mursi demonstrators,تظاهرکنندگان هوادار مورسی,"['تظاهرکنندگان', 'هوادار', 'مورسی']",7,9,31,56
,,,,"During a hastily-arranged trip to the Libyan rebel capital of Benghazi this week , Turkey &apos;s foreign minister Ahmet Davutoglu and the Transitional National Council chairman Mustafa Abdul Jalil revealed that starting in July , the Turks began rushing a total of $ 300 million to the rebels .",در طی سفری به پایتخت شورشی لیبی این هفته ، وزیر امور خارجه ترکیه احمد داوود شوو و رئیس شورای انتقالی مصطفی عبدالجلیل ، اعلام کردند که ترک ها در ماه ژوئیه شروع به جمعاً ۳۰۰ میلیون دلار به شورشیان پرداختند .,Libyan rebel,شورشی لیبی,"['شورشی', 'لیبی']",5,6,21,31
,,,,"During a hastily-arranged trip to the Libyan rebel capital of Benghazi this week , Turkey &apos;s foreign minister Ahmet Davutoglu and the Transitional National Council chairman Mustafa Abdul Jalil revealed that starting in July , the Turks began rushing a total of $ 300 million to the rebels .",در طی سفری به پایتخت شورشی لیبی این هفته ، وزیر امور خارجه ترکیه احمد داوود شوو و رئیس شورای انتقالی مصطفی عبدالجلیل ، اعلام کردند که ترک ها در ماه ژوئیه شروع به جمعاً ۳۰۰ میلیون دلار به شورشیان پرداختند .,Turkey &apos;s foreign minister Ahmet Davutoglu,وزیر امور خارجه ترکیه احمد داوود شوو,"['وزیر', 'امور', 'خارجه', 'ترکیه', 'احمد', 'داوود', 'شوو']",10,16,43,79
,,,,"During a hastily-arranged trip to the Libyan rebel capital of Benghazi this week , Turkey &apos;s foreign minister Ahmet Davutoglu and the Transitional National Council chairman Mustafa Abdul Jalil revealed that starting in July , the Turks began rushing a total of $ 300 million to the rebels .",در طی سفری به پایتخت شورشی لیبی این هفته ، وزیر امور خارجه ترکیه احمد داوود شوو و رئیس شورای انتقالی مصطفی عبدالجلیل ، اعلام کردند که ترک ها در ماه ژوئیه شروع به جمعاً ۳۰۰ میلیون دلار به شورشیان پرداختند .,revealed,اعلام کردند,"['اعلام', 'کردند']",24,25,119,130
,,,,"During a hastily-arranged trip to the Libyan rebel capital of Benghazi this week , Turkey &apos;s foreign minister Ahmet Davutoglu and the Transitional National Council chairman Mustafa Abdul Jalil revealed that starting in July , the Turks began rushing a total of $ 300 million to the rebels .",در طی سفری به پایتخت شورشی لیبی این هفته ، وزیر امور خارجه ترکیه احمد داوود شوو و رئیس شورای انتقالی مصطفی عبدالجلیل ، اعلام کردند که ترک ها در ماه ژوئیه شروع به جمعاً ۳۰۰ میلیون دلار به شورشیان پرداختند .,the Turks,ترک ها,"['ترک', 'ها']",27,28,134,140
,,,,Opponents of ousted South Korean leader Park Geun-hye demand her arrest,مخالفین رهبر کره جنوبی ، پارک گیون هی ، خواستار دستگیری او شدند .,ousted,,[],0,0,0,0
,,,,Critics of ousted South Korean president Park Geun-hye have called for her arrest on Saturday ( 11 March ) a day after she was permanently removed from the presidential office for her role in a corruption scandal .,منتقدان رئیس جمهور سابق کره جنوبی ، پارک گیون هی ، روز شنبه ( یازده مارس ) ، یک روز پس از این که او به طور دائم به خاطر نقشش در یک افتضاح فساد از دفتر ریاست جمهوری برکنار شد ، خواستار دستگیری او شدند .,ousted South Korean president Park Geun-hye,رئیس جمهور سابق کره جنوبی ، پارک گیون هی ،,"['رئیس', 'جمهور', 'سابق', 'کره', 'جنوبی', '،', 'پارک', 'گیون', 'هی', '،']",1,10,8,50
,,,,The ruling followed months of political paralysis and turmoil over the corruption scandal that also found the head of the Samsung Company in trouble .,این حکم به دنبال ماه ها فلج سیاسی و آشفتگی بر سر رسوایی های فساد مالی بود که رئیس شرکت سامسونگ را نیز به دردسر انداخت .,the head of the Samsung Company,رئیس شرکت سامسونگ,"['رئیس', 'شرکت', 'سامسونگ']",18,20,77,94
,,,,The ruling followed months of political paralysis and turmoil over the corruption scandal that also found the head of the Samsung Company in trouble .,این حکم به دنبال ماه ها فلج سیاسی و آشفتگی بر سر رسوایی های فساد مالی بود که رئیس شرکت سامسونگ را نیز به دردسر انداخت .,in trouble,به دردسر,"['به', 'دردسر']",23,24,102,110
,,,,Indian yoga guru breaks nine-day fast against corruption,راهب هندی یوگای هندی نه روز روزه علیه فساد را تعطیل کرد .,Indian yoga guru,راهب هندی یوگای هندی,"['راهب', 'هندی', 'یوگای', 'هندی']",0,3,0,20
,,,,Indian yoga guru breaks nine-day fast against corruption,راهب هندی یوگای هندی نه روز روزه علیه فساد را تعطیل کرد .,fast,روزه,['روزه'],6,6,28,32
,,,,Indian yoga guru breaks nine-day fast against corruption,راهب هندی یوگای هندی نه روز روزه علیه فساد را تعطیل کرد .,corruption,فساد,['فساد'],8,8,38,42
,,,,Ramdev has also come under fire .,رامدو نیز به آتش کشیده شد .,under fire,به آتش کشیده شد,"['به', 'آتش', 'کشیده', 'شد']",2,5,10,25
,,,,Television footage showed the yoga trainer sipping what Shankar said was fruit juice from a steel tumbler .,فیلم تلویزیونی نشان می دهد که مربی یوگا چیزی را می نوشد که چاندرا می گوید آب میوه از یک لیوان فولادی است .,said,می گوید,"['می', 'گوید']",14,15,66,73
,,,,CNN wasn &apos;t immediately able to reach Ulyukayev for comment Tuesday .,سی ان ان بی ان بلافاصله نتوانست برای اظهار نظر روز سه شنبه به اولیویاژوف برسد .,CNN,سی ان ان,"['سی', 'ان', 'ان']",0,2,0,8
,,,,CNN wasn &apos;t immediately able to reach Ulyukayev for comment Tuesday .,سی ان ان بی ان بلافاصله نتوانست برای اظهار نظر روز سه شنبه به اولیویاژوف برسد .,comment,اظهار نظر,"['اظهار', 'نظر']",8,9,37,46
,,,,Vic man charged over Ipswich payments,و یک مرد ویک به خاطر اقساط ایپسویچ به او اتهام زده بود .,Vic man,مرد ویک,"['مرد', 'ویک']",2,3,5,12
,,,,Vic man charged over Ipswich payments,و یک مرد ویک به خاطر اقساط ایپسویچ به او اتهام زده بود .,charged,,[],0,0,0,0
,,,,"Observers put the size of the Yemen protest at between 200 and 1,000 people .",ناظران اندازه اعتراضات یمن را بین ۲۰۰ تا ۱۰۰۰ نفر تخمین زدند .,"between 200 and 1,000 people",بین ۲۰۰ تا ۱۰۰۰ نفر,"['بین', '۲۰۰', 'تا', '۱۰۰۰', 'نفر']",5,9,30,49
,,,,But they deplored that &quot; the trial did not take place in serene and irreproachable conditions &quot; and that &quot; all efforts were not made to secure Ben Ali &apos;s extradition before the opening of the trial . &quot;,اما آن ها از این که « محاکمه در شرایط آرام و غیرقابل سرزنش » برگزار نشد و اینکه « تمام تلاش ها برای تضمین استرداد بن علی قبل از شروع محاکمه انجام نشد » .,they,آن ها,"['آن', 'ها']",1,2,4,9
,,,,"On Saturday , an Egyptian court handed two-year jail terms to 31 pro-Mursi protesters on charges of invading the iconic Tahrir Square in Cairo last month , Press TV reported .",در روز شنبه ، یک دادگاه مصری به ۳۱ نفر از معترضین طرفدار مرسی به اتهام حمله به میدان تحریر در ماه گذشته در قاهره ، حکم دو سال زندان صادر کرد .,an Egyptian court,یک دادگاه مصری,"['یک', 'دادگاه', 'مصری']",4,6,14,28
,,,,"On Saturday , an Egyptian court handed two-year jail terms to 31 pro-Mursi protesters on charges of invading the iconic Tahrir Square in Cairo last month , Press TV reported .",در روز شنبه ، یک دادگاه مصری به ۳۱ نفر از معترضین طرفدار مرسی به اتهام حمله به میدان تحریر در ماه گذشته در قاهره ، حکم دو سال زندان صادر کرد .,handed,صادر کرد,"['صادر', 'کرد']",30,31,132,140
,,,,"On Saturday , an Egyptian court handed two-year jail terms to 31 pro-Mursi protesters on charges of invading the iconic Tahrir Square in Cairo last month , Press TV reported .",در روز شنبه ، یک دادگاه مصری به ۳۱ نفر از معترضین طرفدار مرسی به اتهام حمله به میدان تحریر در ماه گذشته در قاهره ، حکم دو سال زندان صادر کرد .,31 pro-Mursi protesters,۳۱ نفر از معترضین طرفدار مرسی,"['۳۱', 'نفر', 'از', 'معترضین', 'طرفدار', 'مرسی']",8,13,32,61
,,,,"On Saturday , an Egyptian court handed two-year jail terms to 31 pro-Mursi protesters on charges of invading the iconic Tahrir Square in Cairo last month , Press TV reported .",در روز شنبه ، یک دادگاه مصری به ۳۱ نفر از معترضین طرفدار مرسی به اتهام حمله به میدان تحریر در ماه گذشته در قاهره ، حکم دو سال زندان صادر کرد .,the iconic Tahrir Square,میدان تحریر,"['میدان', 'تحریر']",18,19,79,90
,,,,"On Saturday , an Egyptian court handed two-year jail terms to 31 pro-Mursi protesters on charges of invading the iconic Tahrir Square in Cairo last month , Press TV reported .",در روز شنبه ، یک دادگاه مصری به ۳۱ نفر از معترضین طرفدار مرسی به اتهام حمله به میدان تحریر در ماه گذشته در قاهره ، حکم دو سال زندان صادر کرد .,Press TV,,[],0,0,0,0
,,,,"On Saturday , an Egyptian court handed two-year jail terms to 31 pro-Mursi protesters on charges of invading the iconic Tahrir Square in Cairo last month , Press TV reported .",در روز شنبه ، یک دادگاه مصری به ۳۱ نفر از معترضین طرفدار مرسی به اتهام حمله به میدان تحریر در ماه گذشته در قاهره ، حکم دو سال زندان صادر کرد .,reported,,[],0,0,0,0
,,,,Some MPs from Mr Bukenya &apos;s Buganda ethnic group had accused the government of selective justice by failing to prosecute anyone else .,برخی از نمایندگان گروه قومی بوگاندا دولت را به عدالت انتخابی متهم کرده بودند ، چون نتوانسته بودند هیچ کس را تحت تعقیب قرار دهند .,anyone else,هیچ کس,"['هیچ', 'کس']",18,19,98,104
